,Label,Body,flag,tfidfscore,priority
3352,ham,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...,0,3.100486028622952,high
3353,spam,Sorry I missed your call let's talk when you have the time. I'm on 07090201529,1,2.369968964393516,low
3354,ham,Please attend the phone:),0,1.3715867704079234,medium
3355,ham,You only hate me. You can call any but you didnt accept even a single call of mine. Or even you messaged,0,2.224422105148541,medium
3356,ham,No messages on her phone. I'm holding it now,0,1.7045216110036614,medium
3357,ham,Can... I'm free...,0,1.0,medium
3358,ham,"Yo my trip got postponed, you still stocked up?",0,2.164163964572163,medium
3359,ham,"Sorry, I'll call later",0,1.7285118356719615,medium
3360,ham,I am waiting for your call sir.,0,1.4137207537652814,medium
3361,ham,Hey what are you doing. Y no reply pa..,0,1.987679354816412,medium
3362,ham,"Hey elaine, is today's meeting still on?",0,1.935101233036892,medium
3363,ham,Sorry i've not gone to that place. I.ll do so tomorrow. Really sorry.,0,2.556623853869516,medium
3364,ham,Most of the tiime when i don't let you hug me it's so i don't break into tears.,0,2.410266486688179,medium
3365,ham,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow,0,2.1354102543649267,medium
3366,ham,And now electricity just went out fml.,0,1.9173395491806056,medium
3367,ham,"Looks like you found something to do other than smoke, great job!",0,2.1872910301016724,medium
3368,ham,Also andros ice etc etc,0,1.410150312828633,medium
3369,ham,:) ,0,0.0,medium
3370,ham,"Good afternon, my love. How are today? I hope your good and maybe have some interviews. I wake and miss you babe. A passionate kiss from across the sea",0,3.506980695293608,high
3371,ham,Yup. Wun believe wat? U really neva c e msg i sent shuhui?,0,2.961594187104454,medium
3372,ham,Hows that watch resizing,0,1.709576522462941,medium
3373,ham,Dear umma she called me now :-),0,1.7062643429375366,medium
3374,ham,Just finished. Missing you plenty,0,1.943354937013821,medium
3375,spam,"complimentary 4 STAR Ibiza Holiday or �10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+",1,3.684366027039343,low
3376,ham,"Well, I meant as opposed to my drunken night of before",0,1.955826720982694,medium
3377,ham,K... Must book a not huh? so going for yoga basic on sunday?,0,2.415246478032296,medium
3378,spam,FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline,1,3.5226252944361045,low
3379,ham,Ok can...,0,1.0,medium
3380,ham,"Oops - am at my mum's in somerset... Bit far! Back tomo, see you soon x",0,2.6165078353001965,medium
3381,ham,So u workin overtime nigpun?,0,1.7269177652372671,medium
3382,ham,Same as kallis dismissial in 2nd test:-).,0,1.979038310846307,medium
3383,ham,O. Guess they both got screwd,0,1.6557132464092013,medium
3384,spam,Please CALL 08712402972 immediately as there is an urgent message waiting for you,1,2.182146795295252,low
3385,ham,"I'm in a meeting, call me later at",0,1.4065397692232084,medium
3386,ham,What r u cooking me for dinner?,0,1.400037630744996,medium
3387,ham,Ok thanx...,0,1.3831023939156306,medium
3388,ham,Bull. Your plan was to go floating off to IKEA with me without a care in the world. So i have to live with your mess another day.,0,2.9193941132449748,medium
3389,ham,Then i buy.,0,1.0,medium
3390,spam,URGENT! Your Mobile number has been awarded with a �2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,1,3.556528421548406,low
3391,ham,Heehee that was so funny tho,0,1.719321929299504,medium
3392,ham,It only does simple arithmetic not percentages.,0,1.976969054269642,medium
3393,ham,"Yeah we wouldn't leave for an hour at least, how's 4 sound?",0,2.210548641410828,medium
3394,spam,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a �1500 Bonus Prize, call 09066364589",1,3.565252417676268,low
3395,ham,Thanks honey. Have a great day.,0,1.955297258500206,medium
3396,ham,"'An Amazing Quote'' - \Sometimes in life its difficult to decide whats wrong!! a lie that brings a smile or the truth that brings a tear....\""""",0,3.3014577588279224,high
3397,ham,Good night my dear.. Sleepwell&amp;Take care,0,2.376287683153767,medium
3398,ham,Then �_ ask dad to pick �_ up lar... �� wan 2 stay until 6 meh...,0,2.629137380973129,medium
3399,ham,"Jus chillaxin, what up",0,1.3903307192183172,medium
3400,ham,"\HEY DAS COOL... IKNOW ALL 2 WELLDA PERIL OF STUDENTFINANCIAL CRISIS!SPK 2 U L8R.\""""",0,3.116595959146412,high
3401,ham,"Beautiful Truth against Gravity.. Read carefully: \Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"" GOODMORNING""",0,3.1747465279496243,high
3402,spam,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,1,3.828940738930205,low
3403,ham,"Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though! ",0,3.2309386254544,high
3404,ham,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.,0,3.5847901857463342,high
3405,ham,Only once then after ill obey all yours.,0,1.3852794801889516,medium
3406,ham,No she didnt. I will search online and let you know.,0,2.2056032440906304,medium
3407,ham,Where do you need to go to get it?,0,1.0,medium
3408,ham,No pic. Please re-send.,0,1.3802589858166292,medium
3409,ham,He remains a bro amongst bros,0,1.7320508075688772,medium
3410,ham,Uhhhhrmm isnt having tb test bad when youre sick,0,2.8002528174607586,medium
3411,ham,But i haf enuff space got like 4 mb...,0,2.363748168527867,medium
3412,spam,LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms,1,3.2727328528481694,low
3413,spam,Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW,1,3.935775052489496,low
3414,spam,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a �1500 Bonus Prize, call 09066368470",1,3.562251062588345,low
3415,spam,Welcome! Please reply with your AGE and GENDER to begin. e.g 24M,1,2.407488782060712,low
3416,spam,Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly,1,3.718500798810496,low
3417,spam,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save �s with Free texts/weekend calls. Text YES for a callback orno to opt out,1,4.291353600865345,low
3418,spam,Am new 2 club & dont fink we met yet Will B gr8 2 C U Please leave msg 2day wiv ur area 09099726553 reply promised CARLIE x Calls�1/minMobsmore LKPOBOX177HP51FL,1,4.232246743513131,low
3419,ham,True. Its easier with her here.,0,1.404072287335815,medium
3420,ham,Sure but since my parents will be working on Tuesday I don't really need a cover story,0,2.953078721344328,medium
3421,ham,Haha okay... Today weekend leh... ,0,2.2222626601242563,medium
3422,ham,"\Hi darlin did youPhone me? Im atHome if youwanna chat.\""""",0,2.7374848846472983,medium
3423,ham,I don't know jack shit about anything or i'd say/ask something helpful but if you want you can pretend that I did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga,0,3.556275179178525,high
3424,ham,You've always been the brainy one.,0,1.3630084920105867,medium
3425,ham,Yeah if we do have to get a random dude we need to change our info sheets to PARTY  &lt;#&gt; /7 NEVER STUDY just to be safe,0,3.505751462149989,high
3426,spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,1,3.081784385550056,low
3427,ham,"Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas...",0,3.1895346859649583,high
3428,ham,Sending you greetings of joy and happiness. Do have a gr8 evening,0,2.4401110297991746,medium
3429,ham,"\Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx\""""",0,3.085128270904841,high
3430,ham,If india win or level series means this is record:),0,2.4168580292050112,medium
3431,ham,Then what about further plan?,0,1.0,medium
3432,ham,Its good to hear from you,0,1.3889385831687708,medium
3433,ham,"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah",0,2.7647306034701398,medium
3434,ham,What time you thinkin of goin?,0,1.6940396410873084,medium
3435,spam,Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only,1,3.608272099361482,low
3436,spam,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend,1,3.810698393672306,low
3437,ham,Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.,0,3.2542231552302736,high
3438,ham,Yes but I don't care cause I know its there!,0,2.2051850236941126,medium
3439,ham,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine \KUDI\""yarasu dhina vaazhthukkal. ..""",0,3.6014671112815173,high
3440,ham,"Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer... ",0,4.073780851064612,high
3441,ham,Sitting ard nothing to do lor. U leh busy w work?,0,2.4214075817232854,medium
3442,ham,Its  &lt;#&gt; k here oh. Should i send home for sale.,0,2.384375493534033,medium
3443,ham,Sorry. || mail? || ,0,1.396862952144744,medium
3444,ham,Ya just telling abt tht incident..,0,2.3907377761780264,medium
3445,ham,Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am,0,2.971310902682257,medium
3446,ham,Ugh just got outta class,0,2.151687606468615,medium
3447,ham,"Nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication.... Have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication? It is very champlaxigating, i think it is atrocious.. Wotz Ur Opinion???? Junna",0,4.431165178001262,high
3448,ham,I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.,0,2.7571900024233096,medium
3449,ham,No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.,0,4.512566861767305,high
3450,ham,Ok. I.ll do you right later.,0,1.9885833703793443,medium
3451,ham,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8,0,3.297079178739036,high
3452,ham,Have your lunch and come quickly and open the door:),0,2.188564376374812,medium
3453,spam,Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net,1,3.725991364646144,low
3454,ham,I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love,0,3.6536495908293434,high
3455,ham,"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4...",0,3.886518275771204,high
3456,spam,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,1,2.9113329840311573,low
3457,ham,i am seeking a lady in the street and a freak in the sheets. Is that you?,0,2.230960325357392,medium
3458,ham,My phone,0,1.0,medium
3459,ham,"Haha figures, well I found the piece and priscilla's bowl",0,2.2147890206663066,medium
3460,ham,"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though",0,2.5981698354625444,medium
3461,spam,URGENT! We are trying to contact U. Todays draw shows that you have won a �800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,1,3.9336710029511854,low
3462,ham,yay! finally lol. i missed our cinema trip last week :-(,0,2.6175771693400334,medium
3463,ham,All day working day:)except saturday and sunday..,0,1.986023314899932,medium
3464,ham,aathi..where are you dear..,0,1.3810951197324566,medium
3465,ham,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,0,3.531363606927393,high
3466,ham,"I think I���m waiting for the same bus! Inform me when you get there, if you ever get there.",0,1.9636923190748143,medium
3467,ham,You getting back any time soon?,0,1.7190317207023356,medium
3468,ham,", how's things? Just a quick question.",0,1.948228105807259,medium
3469,ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",0,3.885567584350359,high
3470,ham,"I can probably come by, everybody's done around  &lt;#&gt;  right?",0,2.3730250276391844,medium
3471,ham,I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.,0,4.24197345734881,high
3472,ham,I can ask around but there's not a lot in terms of mids up here,0,1.9654310683049745,medium
3473,ham,Be sure to check your yahoo email. We sent photos yesterday,0,2.621479404770392,medium
3474,ham,What was she looking for?,0,1.0,medium
3475,ham,Wherre's my boytoy ? :-(,0,1.4012932564940486,medium
3476,spam,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow,1,3.7804071556402623,low
3477,ham,"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*",0,3.680787824217592,high
3478,ham,Tell my  bad character which u Dnt lik in me. I'll try to change in  &lt;#&gt; . I ll add tat 2 my new year resolution. Waiting for ur reply.Be frank...good morning.,0,4.434139534355246,high
3479,ham,No:-)i got rumour that you going to buy apartment in chennai:-),0,2.3736622651831474,medium
3480,ham,"Yeah, probably earlier than that",0,1.720005305249168,medium
3481,ham,Change windows logoff sound..,0,1.9833016366385097,medium
3482,ham,Still i have not checked it da. . .,0,1.375571402346198,medium
3483,ham,I'm also came to room.,0,1.414039985122391,medium
3484,ham,Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...  ,0,3.394339126033883,high
3485,ham,Ok.,0,1.0,medium
3486,ham,I will reach office around  &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free,0,3.4858130430004985,high
3487,ham,"Cool, text me when you head out",0,1.7105455230811484,medium
3488,spam,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P",1,2.760493370148412,low
3489,spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",1,3.9538503835212615,low
3490,ham,Happy birthday... May u find ur prince charming soon n dun work too hard...,0,2.910195729901078,medium
3491,ham,"Oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served",0,3.3918892288382625,high
3492,ham,You said to me before i went back to bed that you can't sleep for anything.,0,1.996080757472072,medium
3493,ham,I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX,0,2.884129529068104,medium
3494,spam,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,1,3.951937968782116,low
3495,ham,says the  &lt;#&gt;  year old with a man and money. I'm down to my last  &lt;#&gt; . Still waiting for that check.,0,2.963775195951296,medium
3496,ham,I will come to ur home now,0,1.7289384806647212,medium
3497,ham,Free any day but i finish at 6 on mon n thurs...,0,2.166701638036858,medium
3498,ham,Will you be here for food,0,1.0,medium
3499,ham,"life alle mone,eppolum oru pole allalo",0,2.618123575875357,medium
3500,ham,Nite...,0,1.0,medium
3501,ham,Two fundamentals of cool life: \Walk,0,1.9607629353897904,medium
3502,ham,"Camera quite good, 10.1mega pixels, 3optical and 5digital dooms. Have a lovely holiday, be safe and i hope you hav a good journey! Happy new year to you both! See you in a couple of weeks! ",0,4.381104563494494,high
3503,ham,Hi Petey!noi��m ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x,0,4.402794165043729,high
3504,ham,I just saw ron burgundy captaining a party boat so yeah,0,2.7449563669859853,medium
3505,ham,I'm serious. You are in the money base,0,1.3843836660120097,medium
3506,ham,Already one guy loving you:-.,0,1.4136568154579394,medium
3507,ham,Staff of placement training in Amrita college.,0,2.2256563970637893,medium
3508,ham,I always chat with you. In fact i need money can you raise me?,0,2.192268294347211,medium
3509,ham,I'm job profile seems like bpo..,0,1.919339553914764,medium
3510,ham,"Well, I was about to give up cos they all said no they didn���t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?",0,3.223865983322691,high
3511,ham,"So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc.",0,4.379158715175659,high
3512,ham,Are you willing to go for apps class.,0,1.7154105699331872,medium
3513,ham,Hanging out with my brother and his family,0,1.7235492957878753,medium
3514,ham,No it will reach by 9 only. She telling she will be there. I dont know,0,1.9570699024677904,medium
3515,ham,Hey... are you going to quit soon? Xuhui and i working till end of the month ,0,2.947113481616926,medium
3516,ham,"Im sorry bout last nite it wasn��t ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx",0,3.4938653249185725,high
3517,ham,Try neva mate!!,0,1.7262446905310935,medium
3518,ham,Yeah that'd pretty much be the best case scenario,0,2.196250497057831,medium
3519,ham,I not free today i haf 2 pick my parents up tonite...,0,2.4010763420445738,medium
3520,ham,\HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY,0,3.292407694124387,high
3521,ham,Should i send you naughty pix? :),0,1.688155410632509,medium
3522,spam,"You are a �1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE",1,3.252637380274453,low
3523,spam,"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!",1,4.178298092034884,low
3524,ham,"Tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?",0,2.6028536692029407,medium
3525,ham,Prepare to be pounded every night...,0,1.6868221819071962,medium
3526,ham,"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later.",0,3.602417202912073,high
3527,ham,"Sorry, I'll call later",0,1.7285118356719615,medium
3528,ham,Good evening! How are you?,0,1.3869461370443323,medium
3529,ham,I'm at home. Please call,0,1.0,medium
3530,ham,Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...,0,3.4121745542018345,high
3531,ham,"Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm fuck ... I love you too, my Lion ... *devouring kiss from across the sea*",0,3.534672822304929,high
3532,ham,We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.,0,3.1394386444058697,high
3533,ham,What happen dear. Why you silent. I am tensed,0,1.9578239771182364,medium
3534,ham,"I'll get there at 3, unless you guys want me to come some time sooner",0,2.549097363741053,medium
3535,ham,If you are not coughing then its nothing,0,1.0,medium
3536,ham,�� come lt 25 n pass to me lar,0,2.173193683410582,medium
3537,ham,I'm e person who's doing e sms survey...,0,1.95712677838408,medium
3538,ham,Lol ok ill try to send. Be warned Sprint is dead slow. You'll prolly get it tomorrow,0,3.3372427199793213,high
3539,ham,Thank You meet you monday,0,1.718503292659822,medium
3540,ham,SO IS TH GOWER MATE WHICH IS WHERE I AM!?! HOW R U MAN? ALL IS GOOD IN WALES ILL B BACK ��MORROW. C U THIS WK? WHO WAS THE MSG 4? �� RANDOM!,0,3.2388770498828827,high
3541,spam,"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel",1,4.358587543292543,low
3542,ham,"Single line with a big meaning::::: \Miss anything 4 ur \""Best Life\"" but",0,2.779038732359629,medium
3543,ham,"I got like $ &lt;#&gt; , I can get some more later though. Get whatever you feel like",0,2.3514039925920205,medium
3544,ham,"Dad wanted to talk about the apartment so I got a late start, omw now",0,2.7921889917223472,medium
3545,ham,I love you both too :-),0,1.0,medium
3546,ham,Lol u still feeling sick?,0,1.7176597304529049,medium
3547,ham,Din i tell u jus now 420,0,1.9494709950352247,medium
3548,ham,am up to my eyes in philosophy,0,1.4117680743467522,medium
3549,spam,From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost �1.50 min MobcudB more,1,4.260338796042147,low
3550,ham,Ok lor. I'm in town now lei.,0,1.9627019008134747,medium
3551,ham,I had it already..sabarish asked me to go..,0,1.3927928260277609,medium
3552,ham,No da. . Vijay going to talk in jaya tv,0,2.38037019794876,medium
3553,spam,URGENT! We are trying to contact U Todays draw shows that you have won a �800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm,1,4.039849997142208,low
3554,ham,Lol I know! Hey someone did a great inpersonation of flea on the forums. I love it!,0,2.8604970771542804,medium
3555,spam,Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX,1,2.924742946860152,low
3556,ham,Still chance there. If you search hard you will get it..let have a try :),0,2.225591760777356,medium
3557,spam,"Auction round 4. The highest bid is now �54. Next maximum bid is �71. To bid, send BIDS e. g. 10 (to bid �10) to 83383. Good luck.",1,2.9388822392578584,low
3558,ham,Do you always celebrate NY's with your family ?,0,1.7211521745298926,medium
3559,ham,"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-",0,4.439988583929467,high
3560,ham,Its ok..come to my home it vl nice to meet and v can chat..,0,2.591372590615497,medium
3561,spam,Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + �200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com,1,3.604236220780528,low
3562,ham,Sent me de webadres for geting salary slip,0,2.205571167972592,medium
3563,ham,She's fine. Sends her greetings,0,1.707529383600444,medium
3564,spam,Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY �10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,1,4.0363473261864815,low
3565,ham,But you dint in touch with me.,0,1.4111871304941033,medium
3566,ham,"Yup, leaving right now, be back soon",0,1.9919417918207984,medium
3567,spam,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt,1,3.797017136037644,low
3568,ham,Yeah sure I'll leave in a min,0,2.223139313921284,medium
3569,ham,And do you have any one that can teach me how to ship cars.,0,1.730222035828766,medium
3570,ham,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL",0,3.34827661681276,high
3571,ham,Yeah confirmed for you staying at  that weekend,0,1.9703964659376172,medium
3572,ham,They said �_ dun haf passport or smth like dat.. Or �_ juz send to my email account..  ,0,3.249926553481292,high
3573,ham,"Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you.",0,3.2222099778145745,high
3574,ham,"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning",0,2.9505978018068,medium
3575,ham,Ard 4 lor...,0,1.39435834714307,medium
3576,ham,You are right. Meanwhile how's project twins comin up,0,1.9648877771524096,medium
3577,ham,I sent your maga that money yesterday oh.,0,2.196435123656606,medium
3578,spam,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY �10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&,1,3.905530861097783,low
3579,ham,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,0,3.531363606927393,high
3580,spam,I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end,1,3.897531150310293,low
3581,ham,Our ride equally uneventful - not too many of those pesky cyclists around at that time of night ;).,0,2.5659787619397942,medium
3582,ham,If you were/are free i can give. Otherwise nalla adi entey nattil kittum,0,2.394345724029856,medium
3583,ham,I've sent my wife your text. After we buy them she'll tell you what to do. So just relax. We should go get them this wkend.,0,3.067589091845444,high
3584,ham,I am in escape theatre now. . Going to watch KAVALAN in a few minutes,0,2.401268278992576,medium
3585,ham,How much would it cost to hire a hitman,0,1.7042722241945878,medium
3586,ham,I anything lor...,0,1.0,medium
3587,ham,"Sorry, I'll call later",0,1.7285118356719615,medium
3588,spam,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705,1,3.9365190844696873,low
3589,ham,Huh but i cant go 2 ur house empty handed right?,0,2.172665353817184,medium
3590,ham,Good morning princess! Happy New Year!,0,2.431414172574268,medium
3591,spam,Congratulations YOU'VE Won. You're a Winner in our August �1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.,1,3.227241725083638,low
3592,ham,"Aight, we'll head out in a few",0,1.6994598641780727,medium
3593,ham,Then wat r u doing now? Busy wif work?,0,2.219945260791852,medium
3594,ham,I know you mood off today,0,1.6706190592064414,medium
3595,ham,"Jay told me already, will do",0,1.406907239585475,medium
3596,ham,Cps is causing the outages to conserve energy.,0,2.230893704850378,medium
3597,ham,"I'm not sure, I was just checking out what was happening around the area",0,2.178776949207205,medium
3598,ham,Hey morning what you come to ask:-) pa...,0,2.219202175229626,medium
3599,ham,Jordan got voted out last nite!,0,1.937234141292116,medium
3600,ham,"That means you got an A in epi, she.s fine. She.s here now.",0,1.9297405133842904,medium
3601,ham,I have no idea where you are,0,1.0,medium
3602,ham,Pls come quick cant bare this.,0,1.9176273398953343,medium
3603,ham,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.,0,3.5847901857463342,high
3604,ham,"Call me. I m unable to cal. Lets meet bhaskar, and deep",0,2.4202093518907803,medium
3605,ham,No. I.ll meet you in the library,0,1.680510908552073,medium
3606,ham,"K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, I'll tell you when they know for sure",0,3.3653716641804903,high
3607,ham,Depends on individual lor e hair dresser say pretty but my parents say look gong. U kaypoh.. I also dunno wat she collecting.,0,3.6616430934501865,high
3608,ham,Ok c �_ then.,0,1.0,medium
3609,ham,I enjoy watching and playing football and basketball. Anything outdoors. And you?,0,2.418527019641634,medium
3610,ham,"Can you please ask macho what his price range is, does he want something new or used plus it he only interfued in the blackberry bold  &lt;#&gt;  or any bb",0,3.761048598425342,high
3611,ham,Sorry sent blank msg again. Yup but trying 2 do some serious studying now.,0,2.5883926603169733,medium
3612,ham,Hey check it da. I have listed da.,0,1.9339224998452889,medium
3613,spam,8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity ,1,3.9783941822910105,low
3614,ham,I meant as an apology from me for texting you to get me drugs at  &lt;#&gt; at night,0,2.5493442795000982,medium
3615,ham,That means from february to april i'll be getting a place to stay down there so i don't have to hustle back and forth during audition season as i have since my sister moved away from harlem.,0,3.912960483898762,high
3616,ham,Goin to workout lor... Muz lose e fats... ,0,2.400105726249924,medium
3617,ham,"Damn, poor zac doesn't stand a chance",0,2.4301789997999443,medium
3618,ham,No message..no responce..what happend?,0,1.6976696655686312,medium
3619,ham,I want to tel u one thing u should not mistake me k THIS IS THE MESSAGE THAT YOU SENT:),0,2.4098276944189614,medium
3620,ham,Yeah right! I'll bring my tape measure fri!,0,2.575113412708037,medium
3621,ham,Still chance there. If you search hard you will get it..let have a try :),0,2.225591760777356,medium
3622,ham,Meeting u is my work. . . Tel me when shall i do my work tomorrow,0,2.167561760183485,medium
