Label,Body,flag,tfidfscore
ham,"No, but you told me you were going, before you got drunk!",0,1.924864721731721
ham,He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him,0,2.9504768502487906
spam,"Congratulations! Thanks to a good friend U have WON the �2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate",1,4.048475293912336
ham,I'm always looking for an excuse to be in the city.,0,1.7239055865611561
ham,Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift...,0,2.946205209735342
ham,O shore are you takin the bus,0,1.7175737930233232
ham,So u gonna get deus ex?,0,1.707604085057104
ham,I will send them to your email. Do you mind  &lt;#&gt;  times per night?,0,2.5976767013897315
spam,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.",1,4.068144804708261
ham,tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?,0,2.8617204396933014
ham,Ok then i come n pick u at engin?,0,1.9014142624218684
ham,Which is why i never wanted to tell you any of this. Which is why i'm so short with you and on-edge as of late.,0,2.1906749514999033
ham,Raviyog Peripherals bhayandar east,0,1.9996047874063745
ham,K actually can you guys meet me at the sunoco on howard? It should be right on the way,0,2.5759787009566604
spam,You have 1 new voicemail. Please call 08719181513.,1,1.6838055039115196
ham,"MOON has come to color your dreams, STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night",0,3.4970542855412274
ham,Just finished eating. Got u a plate. NOT leftovers this time.,0,2.512006646505214
ham,Thanx a lot...,0,1.4140252242672455
ham,Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.,0,3.235783613082631
ham,Lol your right. What diet? Everyday I cheat anyway. I'm meant to be a fatty :(,0,2.5943796374055275
ham,Its a great day. Do have yourself a beautiful one.,0,1.7022153262751845
ham,What happened in interview?,0,1.4094080429040012
ham,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",0,5.620449003895624
ham,Badrith is only for chennai:)i will surely pick for us:)no competition for him.,0,2.2074305599371127
ham,I tot it's my group mate... Lucky i havent reply... Wat time do �_ need to leave... ,0,3.106747064390822
ham,Hey you around? I've got enough for a half + the ten I owe you,0,2.150109826830142
ham,Hey tmr maybe can meet you at yck,0,2.191079941978925
ham,ALRITE SAM ITS NIC JUST CHECKIN THAT THIS IS UR NUMBER-SO IS IT?T.B*,0,2.523996852636639
ham,They are just making it easy to pay back. I have  &lt;#&gt; yrs to say but i can pay back earlier. You get?,0,2.7805019021331283
ham,Not to worry. I'm sure you'll get it.,0,1.7036966499549835
ham,"The gas station is like a block away from my house, you'll drive right by it since armenia ends at swann and you have to take howard",0,3.5096035638345553
spam,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p ",1,3.2425614188549936
spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days,1,3.081784385550056
ham,My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?,0,2.4271006974026244
ham,"I'm not smoking while people use \wylie smokes too much\"" to justify ruining my shit""",0,2.788523936751236
ham,Dear good morning how you feeling dear,0,1.9004493464432026
ham,A little. Meds say take once every 8 hours. It's only been 5 but pain is back. So I took another. Hope I don't die,0,2.963376052087551
ham,"Beautiful tomorrow never comes.. When it comes, it's already TODAY.. In the hunt of beautiful tomorrow don't waste your wonderful TODAY.. GOODMORNING:)",0,2.8698668935769365
ham,Dunno lei �_ all decide lor. How abt leona? Oops i tot ben is going n i msg him.,0,3.257936160543042
ham,Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.,0,2.565216606947088
spam,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app ,1,4.31640019929449
spam,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only,1,3.7977416876925423
ham,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)",0,4.18308463546314
ham,Just do what ever is easier for you,0,1.3288413913735155
spam,RCT' THNQ Adrian for U text. Rgds Vatian,1,2.400825062305109
ham,Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday,0,3.4160241135326457
ham,"It'll be tough, but I'll do what I have to",0,1.4131863078084144
ham,IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx,0,3.912461984663892
ham,Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.,0,5.747084847204211
ham,HI DARLIN I FINISH AT 3 DO U 1 2 PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LUV KATE XXX,0,3.1296965645586843
ham,"Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!",0,3.153090290306752
ham,But i'm surprised she still can guess right lor...,0,1.9548459631238688
ham,Okie �_ wan meet at bishan? Cos me at bishan now. I'm not driving today.,0,2.3341738525672504
ham,Oh ho. Is this the first time u use these type of words,0,2.4079280837797987
ham,HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN,0,3.886005324353452
ham,I know you are serving. I mean what are you doing now.,0,1.929821232490526
ham,"Huh... Hyde park not in mel ah, opps, got confused... Anyway, if tt's e best choice den we juz have to take it...",0,3.5425012559983937
ham,Oh gei. That happend to me in tron. Maybe ill dl it in 3d when its out,0,2.7740065138195256
spam,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",1,3.597302138773627
ham,I know girls always safe and selfish know i got it pa. Thank you. good night.,0,2.9172280684190017
ham,"No worries, hope photo shoot went well. have a spiffing fun at workage. ",0,2.7768787326112476
ham,I'm freezing and craving ice. Fml,0,1.9950220403567283
ham,Kay... Since we are out already ,0,1.0
ham,Eh sorry leh... I din c ur msg. Not sad already lar. Me watching tv now. U still in office?,0,3.270408796430709
ham,Yo im right by yo work,0,1.8302528349436393
ham,Ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! But you can call me there.xx,0,3.096269596826521
ham,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",0,3.695532117352695
ham,I don wake since. I checked that stuff and saw that its true no available spaces. Pls call the embassy or send a mail to them.,0,3.3825044205508683
ham,Nope... Juz off from work...,0,1.7183760186115893
ham,Huh so fast... Dat means u havent finished painting?,0,2.6286343619701835
ham, what number do u live at? Is it 11?,0,1.7209886585387753
ham,"No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore",0,3.3507592531951347
ham,Sac will score big hundred.he is set batsman:-),0,2.211403331137612
ham,Send me yetty's number pls.,0,1.9093293512359586
ham,How much it will cost approx . Per month.,0,1.7051051419166143
ham,Ok... The theory test? when are �_ going to book? I think it's on 21 may. Coz thought wanna go out with jiayin. But she isnt free,0,3.5090988454050294
spam,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P",1,2.760493370148412
ham,"That's fine, have him give me a call if he knows what he wants or has any questions",0,1.9919216941931104
ham,"Sorry, got a late start, we're on the way",0,2.2162314322296783
ham,Then u go back urself lor...,0,1.3799853920956866
ham,I AM AT THE GAS STATION. GO THERE.,0,1.4131659848860407
ham,"K, if u bored up just come to my home..",0,1.9533109465707519
ham,Babe !!!! I LOVE YOU !!!! *covers your face in kisses*,0,2.17635759693922
ham,"Like I made him throw up when we were smoking in our friend's car one time, it was awesome",0,2.570232191999402
ham,Still i have not checked it da. . .,0,1.375571402346198
ham,You will go to walmart. I.ll stay.,0,1.6709256044581526
ham,"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too",0,2.757216437116524
ham,Oh great. I.ll disturb him more so that we can talk.,0,2.1912502958189872
ham,Reverse is cheating. That is not mathematics.,0,1.7320508075688772
ham,U're welcome... Caught u using broken english again...,0,2.2297062847734015
ham,No problem baby. Is this is a good time to talk? I called and left a message.,0,2.799134286131356
ham,"Sorry, I'll call later",0,1.7285118356719615
ham,Oh is it! Which brand?,0,1.381599651901861
ham,Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,0,4.343086916246925
ham,At what time are you coming.,0,1.4002845437599993
ham,Call him and say you not coming today ok and tell them not to fool me like this ok,0,2.5619011090342507
ham,I emailed yifeng my part oredi.. Can �_ get it fr him..,0,1.9834458586562886
ham,R u sure they'll understand that! Wine * good idea just had a slurp!,0,2.710595511720206
ham,Minimum walk is 3miles a day.,0,1.935882895056905
ham,Ok not a problem will get them a taxi. C ing  tomorrow and tuesday. On tuesday think we r all going to the cinema. ,0,2.728564365443784
ham,"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla..",0,2.8044902758152834
ham,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...,0,3.1004860286229516
spam,Sorry I missed your call let's talk when you have the time. I'm on 07090201529,1,2.3699689643935153
ham,Please attend the phone:),0,1.3715867704079234
ham,You only hate me. You can call any but you didnt accept even a single call of mine. Or even you messaged,0,2.224422105148541
ham,No messages on her phone. I'm holding it now,0,1.7045216110036614
ham,Can... I'm free...,0,1.0
ham,"Yo my trip got postponed, you still stocked up?",0,2.164163964572163
ham,"Sorry, I'll call later",0,1.7285118356719615
ham,I am waiting for your call sir.,0,1.4137207537652814
ham,Hey what are you doing. Y no reply pa..,0,1.9876793548164116
ham,"Hey elaine, is today's meeting still on?",0,1.935101233036892
ham,Sorry i've not gone to that place. I.ll do so tomorrow. Really sorry.,0,2.556623853869516
ham,Most of the tiime when i don't let you hug me it's so i don't break into tears.,0,2.410266486688179
ham,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow,0,2.1354102543649267
ham,And now electricity just went out fml.,0,1.9173395491806056
ham,"Looks like you found something to do other than smoke, great job!",0,2.1872910301016724
ham,Also andros ice etc etc,0,1.410150312828633
ham,:) ,0,0.0
ham,"Good afternon, my love. How are today? I hope your good and maybe have some interviews. I wake and miss you babe. A passionate kiss from across the sea",0,3.506980695293608
ham,Yup. Wun believe wat? U really neva c e msg i sent shuhui?,0,2.961594187104454
ham,Hows that watch resizing,0,1.709576522462941
ham,Dear umma she called me now :-),0,1.7062643429375366
ham,Just finished. Missing you plenty,0,1.943354937013821
spam,"complimentary 4 STAR Ibiza Holiday or �10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+",1,3.684366027039343
ham,"Well, I meant as opposed to my drunken night of before",0,1.955826720982694
ham,K... Must book a not huh? so going for yoga basic on sunday?,0,2.4152464780322958
spam,FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline,1,3.5226252944361045
ham,Ok can...,0,1.0
ham,"Oops - am at my mum's in somerset... Bit far! Back tomo, see you soon x",0,2.6165078353001965
ham,So u workin overtime nigpun?,0,1.7269177652372671
ham,Same as kallis dismissial in 2nd test:-).,0,1.979038310846307
ham,O. Guess they both got screwd,0,1.6557132464092013
spam,Please CALL 08712402972 immediately as there is an urgent message waiting for you,1,2.1821467952952522
ham,"I'm in a meeting, call me later at",0,1.4065397692232084
ham,What r u cooking me for dinner?,0,1.400037630744996
ham,Ok thanx...,0,1.3831023939156306
ham,Bull. Your plan was to go floating off to IKEA with me without a care in the world. So i have to live with your mess another day.,0,2.9193941132449748
ham,Then i buy.,0,1.0
spam,URGENT! Your Mobile number has been awarded with a �2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,1,3.556528421548406
ham,Heehee that was so funny tho,0,1.719321929299504
ham,It only does simple arithmetic not percentages.,0,1.976969054269642
ham,"Yeah we wouldn't leave for an hour at least, how's 4 sound?",0,2.210548641410828
spam,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a �1500 Bonus Prize, call 09066364589",1,3.565252417676268
ham,Thanks honey. Have a great day.,0,1.955297258500206
ham,"'An Amazing Quote'' - \Sometimes in life its difficult to decide whats wrong!! a lie that brings a smile or the truth that brings a tear....\""""",0,3.3014577588279224
ham,Good night my dear.. Sleepwell&amp;Take care,0,2.376287683153767
ham,Then �_ ask dad to pick �_ up lar... �� wan 2 stay until 6 meh...,0,2.629137380973129
ham,"Jus chillaxin, what up",0,1.3903307192183172
ham,"\HEY DAS COOL... IKNOW ALL 2 WELLDA PERIL OF STUDENTFINANCIAL CRISIS!SPK 2 U L8R.\""""",0,3.116595959146412
ham,"Beautiful Truth against Gravity.. Read carefully: \Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"" GOODMORNING""",0,3.1747465279496243
spam,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,1,3.828940738930205
ham,"Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though! ",0,3.2309386254544
ham,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.,0,3.5847901857463342
ham,Only once then after ill obey all yours.,0,1.3852794801889516
ham,No she didnt. I will search online and let you know.,0,2.2056032440906304
ham,Where do you need to go to get it?,0,1.0
ham,No pic. Please re-send.,0,1.3802589858166292
ham,He remains a bro amongst bros,0,1.7320508075688772
ham,Uhhhhrmm isnt having tb test bad when youre sick,0,2.8002528174607586
ham,But i haf enuff space got like 4 mb...,0,2.363748168527867
spam,LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms,1,3.2727328528481694
spam,Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW,1,3.9357750524894954
spam,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a �1500 Bonus Prize, call 09066368470",1,3.5622510625883446
spam,Welcome! Please reply with your AGE and GENDER to begin. e.g 24M,1,2.407488782060712
spam,Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly,1,3.7185007988104957
spam,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save �s with Free texts/weekend calls. Text YES for a callback orno to opt out,1,4.291353600865345
spam,Am new 2 club & dont fink we met yet Will B gr8 2 C U Please leave msg 2day wiv ur area 09099726553 reply promised CARLIE x Calls�1/minMobsmore LKPOBOX177HP51FL,1,4.232246743513131
ham,True. Its easier with her here.,0,1.4040722873358147
ham,Sure but since my parents will be working on Tuesday I don't really need a cover story,0,2.953078721344328
ham,Haha okay... Today weekend leh... ,0,2.2222626601242563
ham,"\Hi darlin did youPhone me? Im atHome if youwanna chat.\""""",0,2.7374848846472983
ham,I don't know jack shit about anything or i'd say/ask something helpful but if you want you can pretend that I did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga,0,3.556275179178525
ham,You've always been the brainy one.,0,1.3630084920105867
ham,Yeah if we do have to get a random dude we need to change our info sheets to PARTY  &lt;#&gt; /7 NEVER STUDY just to be safe,0,3.505751462149989
spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,1,3.081784385550056
ham,"Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas...",0,3.1895346859649583
ham,Sending you greetings of joy and happiness. Do have a gr8 evening,0,2.4401110297991746
ham,"\Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx\""""",0,3.085128270904841
ham,If india win or level series means this is record:),0,2.4168580292050112
ham,Then what about further plan?,0,1.0
ham,Its good to hear from you,0,1.3889385831687708
ham,"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah",0,2.7647306034701393
ham,What time you thinkin of goin?,0,1.6940396410873084
spam,Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only,1,3.608272099361482
spam,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend,1,3.810698393672306
ham,Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.,0,3.2542231552302736
ham,Yes but I don't care cause I know its there!,0,2.2051850236941126
ham,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine \KUDI\""yarasu dhina vaazhthukkal. ..""",0,3.6014671112815173
ham,"Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer... ",0,4.073780851064612
ham,Sitting ard nothing to do lor. U leh busy w work?,0,2.4214075817232854
ham,Its  &lt;#&gt; k here oh. Should i send home for sale.,0,2.384375493534033
ham,Sorry. || mail? || ,0,1.396862952144744
ham,Ya just telling abt tht incident..,0,2.3907377761780264
ham,Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am,0,2.971310902682257
ham,Ugh just got outta class,0,2.151687606468615
ham,"Nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication.... Have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication? It is very champlaxigating, i think it is atrocious.. Wotz Ur Opinion???? Junna",0,4.431165178001262
ham,I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.,0,2.7571900024233096
ham,No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.,0,4.512566861767305
ham,Ok. I.ll do you right later.,0,1.9885833703793443
ham,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8,0,3.2970791787390357
ham,Have your lunch and come quickly and open the door:),0,2.1885643763748117
spam,Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net,1,3.7259913646461436
ham,I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love,0,3.6536495908293425
ham,"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4...",0,3.886518275771204
spam,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,1,2.9113329840311573
ham,i am seeking a lady in the street and a freak in the sheets. Is that you?,0,2.2309603253573917
ham,My phone,0,1.0
ham,"Haha figures, well I found the piece and priscilla's bowl",0,2.2147890206663066
ham,"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though",0,2.5981698354625444
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a �800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,1,3.9336710029511863
ham,yay! finally lol. i missed our cinema trip last week :-(,0,2.6175771693400334
ham,All day working day:)except saturday and sunday..,0,1.9860233148999322
ham,aathi..where are you dear..,0,1.3810951197324566
ham,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,0,3.531363606927393
ham,"I think I���m waiting for the same bus! Inform me when you get there, if you ever get there.",0,1.9636923190748146
ham,You getting back any time soon?,0,1.7190317207023356
ham,", how's things? Just a quick question.",0,1.948228105807259
ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",0,3.885567584350359
ham,"I can probably come by, everybody's done around  &lt;#&gt;  right?",0,2.3730250276391844
ham,I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.,0,4.24197345734881
ham,I can ask around but there's not a lot in terms of mids up here,0,1.9654310683049743
ham,Be sure to check your yahoo email. We sent photos yesterday,0,2.6214794047703918
ham,What was she looking for?,0,1.0
ham,Wherre's my boytoy ? :-(,0,1.4012932564940486
spam,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow,1,3.7804071556402623
ham,"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*",0,3.6807878242175924
ham,Tell my  bad character which u Dnt lik in me. I'll try to change in  &lt;#&gt; . I ll add tat 2 my new year resolution. Waiting for ur reply.Be frank...good morning.,0,4.434139534355246
ham,No:-)i got rumour that you going to buy apartment in chennai:-),0,2.3736622651831474
ham,"Yeah, probably earlier than that",0,1.720005305249168
ham,Change windows logoff sound..,0,1.9833016366385097
ham,Still i have not checked it da. . .,0,1.375571402346198
ham,I'm also came to room.,0,1.414039985122391
ham,Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...  ,0,3.394339126033883
ham,Ok.,0,1.0
ham,I will reach office around  &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free,0,3.4858130430004985
ham,"Cool, text me when you head out",0,1.7105455230811484
spam,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P",1,2.760493370148412
spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",1,3.9538503835212615
ham,Happy birthday... May u find ur prince charming soon n dun work too hard...,0,2.910195729901078
ham,"Oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served",0,3.3918892288382625
ham,You said to me before i went back to bed that you can't sleep for anything.,0,1.996080757472072
ham,I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX,0,2.884129529068104
spam,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,1,3.951937968782116
ham,says the  &lt;#&gt;  year old with a man and money. I'm down to my last  &lt;#&gt; . Still waiting for that check.,0,2.963775195951296
ham,I will come to ur home now,0,1.7289384806647212
ham,Free any day but i finish at 6 on mon n thurs...,0,2.166701638036858
ham,Will you be here for food,0,1.0
ham,"life alle mone,eppolum oru pole allalo",0,2.618123575875357
ham,Nite...,0,1.0
ham,Two fundamentals of cool life: \Walk,0,1.9607629353897906
ham,"Camera quite good, 10.1mega pixels, 3optical and 5digital dooms. Have a lovely holiday, be safe and i hope you hav a good journey! Happy new year to you both! See you in a couple of weeks! ",0,4.381104563494494
ham,Hi Petey!noi��m ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x,0,4.402794165043729
ham,I just saw ron burgundy captaining a party boat so yeah,0,2.7449563669859853
ham,I'm serious. You are in the money base,0,1.3843836660120097
ham,Already one guy loving you:-.,0,1.4136568154579394
ham,Staff of placement training in Amrita college.,0,2.2256563970637893
ham,I always chat with you. In fact i need money can you raise me?,0,2.192268294347211
ham,I'm job profile seems like bpo..,0,1.9193395539147642
ham,"Well, I was about to give up cos they all said no they didn���t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?",0,3.223865983322691
ham,"So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc.",0,4.379158715175659
ham,Are you willing to go for apps class.,0,1.7154105699331872
ham,Hanging out with my brother and his family,0,1.7235492957878753
ham,No it will reach by 9 only. She telling she will be there. I dont know,0,1.9570699024677904
ham,Hey... are you going to quit soon? Xuhui and i working till end of the month ,0,2.947113481616926
ham,"Im sorry bout last nite it wasn��t ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx",0,3.4938653249185725
ham,Try neva mate!!,0,1.7262446905310935
ham,Yeah that'd pretty much be the best case scenario,0,2.196250497057831
ham,I not free today i haf 2 pick my parents up tonite...,0,2.4010763420445738
ham,\HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY,0,3.292407694124387
ham,Should i send you naughty pix? :),0,1.688155410632509
spam,"You are a �1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE",1,3.252637380274453
spam,"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!",1,4.178298092034884
ham,"Tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?",0,2.6028536692029407
ham,Prepare to be pounded every night...,0,1.6868221819071962
ham,"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later.",0,3.602417202912073
ham,"Sorry, I'll call later",0,1.7285118356719615
ham,Good evening! How are you?,0,1.3869461370443323
ham,I'm at home. Please call,0,1.0
ham,Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...,0,3.4121745542018345
ham,"Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm fuck ... I love you too, my Lion ... *devouring kiss from across the sea*",0,3.534672822304929
ham,We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.,0,3.1394386444058697
ham,What happen dear. Why you silent. I am tensed,0,1.9578239771182364
ham,"I'll get there at 3, unless you guys want me to come some time sooner",0,2.549097363741053
ham,If you are not coughing then its nothing,0,1.0
ham,�� come lt 25 n pass to me lar,0,2.173193683410582
ham,I'm e person who's doing e sms survey...,0,1.9571267783840796
ham,Lol ok ill try to send. Be warned Sprint is dead slow. You'll prolly get it tomorrow,0,3.3372427199793213
ham,Thank You meet you monday,0,1.718503292659822
ham,SO IS TH GOWER MATE WHICH IS WHERE I AM!?! HOW R U MAN? ALL IS GOOD IN WALES ILL B BACK ��MORROW. C U THIS WK? WHO WAS THE MSG 4? �� RANDOM!,0,3.2388770498828827
spam,"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel",1,4.3585875432925425
ham,"Single line with a big meaning::::: \Miss anything 4 ur \""Best Life\"" but",0,2.779038732359629
ham,"I got like $ &lt;#&gt; , I can get some more later though. Get whatever you feel like",0,2.3514039925920205
ham,"Dad wanted to talk about the apartment so I got a late start, omw now",0,2.7921889917223472
ham,I love you both too :-),0,1.0
